日期,价格,现金,持仓,权益,收益率,成本价,未实现盈亏
2025-11-18,41.51,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-17,41.68,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-14,40.34,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-13,41.51,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-12,41.12,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-11,42.05,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-10,43.44,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-07,44.79,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-06,45.8,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-05,44.26,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-04,44.39,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-11-03,46.79,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-31,48.23,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-30,48.64,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-29,49.94,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-28,50.27,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-27,49.3,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-24,46.95,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-23,46.19,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-22,47.92,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-21,48.53,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-20,48.22,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-17,45.17,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-16,45.59,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-15,47.3,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-14,43.69,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-13,46.4,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-10,47.85,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-10-09,50.28,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-30,48.42,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-29,48.6,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-26,46.61,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-25,48.0,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-24,49.96,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-23,52.79,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-22,51.8,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-19,51.0,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-18,56.67,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-17,51.7,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-16,47.58,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-15,46.21,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-12,46.15,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-11,41.95,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-10,39.11,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-09,39.95,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-08,40.97,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-05,38.5,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-04,35.0,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-03,37.28,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-02,34.44,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-09-01,34.03,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-29,33.3,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-28,33.89,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-27,33.23,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-26,33.54,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-25,33.79,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-22,32.07,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-21,31.59,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-20,35.1,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-19,34.0,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-18,32.8,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-15,30.38,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-14,27.62,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-13,25.11,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-12,24.2,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-11,24.29,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
2025-08-08,23.95,2615522.7732598847,0,2615522.7732598847,0.0,0.0,0.0
